name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Mansoura, Egypt",9/15/2021,35.6,23.5,28.1,34.6,23.5,28.3,17.7,56.8,0,0,0,,,,,22.7,308.1,1013.2,1.7,10,274.9,23.7,9,,2021-09-15T05:38:40,2021-09-15T18:00:16,0.3,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/16/2021,34.5,21.3,26.8,33,21.3,26.7,16,55.1,0,0,0,,,,,28.8,315.4,1012.6,1.6,10,277.9,24,9,,2021-09-16T05:39:14,2021-09-16T17:58:59,0.34,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/17/2021,36,21.8,28.1,34.9,21.8,27.8,15.5,50.2,0,0,0,,,,,27,344.7,,7.1,,272.7,23.6,9,,2021-09-17T05:39:49,2021-09-17T17:57:42,0.37,Clear,Clear conditions throughout the day.,clear-day,remote
"Mansoura, Egypt",9/18/2021,37.5,22.5,29.2,37.1,22.5,29.2,17.3,54,0,0,0,,,,,24.8,24.8,,0,,276.2,23.8,9,,2021-09-18T05:40:24,2021-09-18T17:56:24,0.41,Clear,Clear conditions throughout the day.,clear-day,remote
"Mansoura, Egypt",9/19/2021,39,21.6,28.7,37,21.6,28.2,15.5,53.6,0,0,0,,,,,25.6,35.2,1015.2,0,10,276.7,23.9,9,,2021-09-19T05:40:58,2021-09-19T17:55:07,0.44,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/20/2021,40.7,20.7,28.8,39.3,20.7,29.3,18.1,60.6,0,0,0,,,,,30.2,18.1,1015.5,0,10,270.2,23.3,9,,2021-09-20T05:41:33,2021-09-20T17:53:49,0.48,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/21/2021,40,21.8,29,38,21.8,29.1,17.7,60.1,0,0,0,,,,,28.1,8.3,1014.2,0,10,271.7,23.4,9,,2021-09-21T05:42:08,2021-09-21T17:52:32,0.5,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/22/2021,38.7,21.5,28.4,36.7,21.5,27.9,16.5,58.5,0,0,0,,,,,30.6,334.3,1011.4,0,10,270.8,23.4,9,,2021-09-22T05:42:43,2021-09-22T17:51:15,0.55,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/23/2021,36.9,20.9,27.5,36.4,20.9,27.8,17.8,61.5,0,0,0,,,,,28.4,305.7,1010.9,7.5,10,260.9,22.5,9,,2021-09-23T05:43:18,2021-09-23T17:49:57,0.58,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/24/2021,32.3,21,25.8,30.4,21,25.4,14.2,52.7,0,0,0,,,,,25.6,316.9,1013.3,12.3,10,266.2,22.9,9,,2021-09-24T05:43:54,2021-09-24T17:48:40,0.61,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/25/2021,33.7,18.8,25.3,32,18.8,24.8,13.9,53.3,0,0,0,,,,,25.9,20.4,1016.9,3.8,10,269.8,23.3,9,,2021-09-25T05:44:29,2021-09-25T17:47:23,0.64,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/26/2021,34.7,21.3,26.1,34.3,21.3,26.1,16.9,59.5,0,0,0,,,,,23,12.2,1015.6,16.3,10,256,22.1,9,,2021-09-26T05:45:05,2021-09-26T17:46:06,0.68,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/27/2021,33.8,20.1,25.7,32.4,20.1,25.5,15.5,57.2,0,0,0,,,,,24.5,312.3,1013.3,3.3,10,261.8,22.6,9,,2021-09-27T05:45:40,2021-09-27T17:44:50,0.71,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/28/2021,34.8,19.6,26,33.4,19.6,25.8,16.2,60.5,0,0,0,,,,,22,309.7,1012.6,2.9,10,259.5,22.4,9,,2021-09-28T05:46:16,2021-09-28T17:43:33,0.74,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/29/2021,35.7,19.1,26.4,34.5,19.1,26.3,17.1,63,0,0,0,,,,,25.2,307.8,1012.8,5.7,10,258,22.3,9,,2021-09-29T05:46:53,2021-09-29T17:42:17,0.75,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",9/30/2021,35.4,20.4,26.5,34.1,20.4,26.3,16.9,61.6,0,0,0,,,,,25.6,334.1,1011.8,1.5,10,247.7,21.3,8,,2021-09-30T05:47:29,2021-09-30T17:41:01,0.8,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/1/2021,34.1,19.8,25.4,32.6,19.8,25.2,16,60.2,0,0,0,,,,,26.3,333.7,1012.1,7.1,10,253.1,21.8,9,,2021-10-01T05:48:06,2021-10-01T17:39:45,0.84,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/2/2021,33.4,19.2,25.6,32.2,19.2,25.3,15.7,58.8,0,0,0,,,,,25.9,319.9,1012.8,4.9,10,250.9,21.8,8,,2021-10-02T05:48:42,2021-10-02T17:38:30,0.87,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/3/2021,32.6,19.8,24.7,31.2,19.8,24.6,15.7,60.7,0,0,0,,,,,23.8,335,1015.3,11,10,250.3,21.7,9,,2021-10-03T05:49:20,2021-10-03T17:37:15,0.9,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/4/2021,33.1,18.7,24.9,31.6,18.7,24.5,14.2,56,0,0,0,,,,,25.2,348.7,,1.1,,250,21.5,8,,2021-10-04T05:49:57,2021-10-04T17:36:01,0.93,Clear,Clear conditions throughout the day.,clear-day,remote
"Mansoura, Egypt",10/5/2021,32.7,18.1,24.1,31,18.1,23.7,14,58.1,0,0,0,,,,,25.2,345.9,1015.2,3.8,10,249.4,21.4,8,,2021-10-05T05:50:35,2021-10-05T17:34:47,0.97,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/6/2021,32.6,19,24.2,31,19,23.9,14.4,58.2,0,0,0,,,,,17.3,7.9,1015.5,10.5,10,245,21,8,,2021-10-06T05:51:12,2021-10-06T17:33:33,0,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/7/2021,33.2,17.2,24.1,31.5,17.2,23.8,15,62.1,0,0,0,,,,,20.5,27.9,1014.4,1.7,10,247.8,21.3,8,,2021-10-07T05:51:51,2021-10-07T17:32:20,0.03,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/8/2021,33.2,18.7,24.4,31.9,18.7,24.2,15.2,60.2,0,0,0,,,,,21.6,11,1015.2,1.7,10,242.6,21.1,8,,2021-10-08T05:52:29,2021-10-08T17:31:07,0.07,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/9/2021,34.3,17.9,24.6,32.7,17.9,24.3,14.7,60.1,0,0,0,,,,,22.7,18.9,1016.4,1.7,10,242.8,21.1,8,,2021-10-09T05:53:08,2021-10-09T17:29:55,0.1,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/10/2021,35,16.9,24.9,32.9,16.9,24.3,14.4,61.5,0,0,0,,,,,23.8,41.5,1016.4,0,10,244,21.1,8,,2021-10-10T05:53:47,2021-10-10T17:28:44,0.14,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/11/2021,35.7,18.1,25.9,33.7,18.1,25.5,15.1,59.3,0,0,0,,,,,17.6,51.5,1014,26.3,10,233.5,20.3,8,,2021-10-11T05:54:27,2021-10-11T17:27:33,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",10/12/2021,35.4,21.4,26.7,34.2,21.4,26.5,16.8,61,0,0,0,,,,,23.8,12.8,1010.9,39.3,10,218.8,19,8,,2021-10-12T05:55:07,2021-10-12T17:26:23,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",10/13/2021,34.8,19.1,25.5,32.8,19.1,25.3,17.1,67.2,0,0,0,,,,,25.9,35.5,1013.9,16.6,10,232,20,8,,2021-10-13T05:55:47,2021-10-13T17:25:13,0.25,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/14/2021,34.9,19.1,25.5,33,19.1,25.3,16.9,65.9,0,0,0,,,,,24.5,58,1016,13.6,10,230.6,20.1,8,,2021-10-14T05:56:27,2021-10-14T17:24:04,0.28,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/15/2021,35.2,18.6,25.9,34.7,18.6,25.5,14.1,56.5,0,0,0,,,,,20.9,69,1015.6,29.5,10,231.6,20.1,8,,2021-10-15T05:57:08,2021-10-15T17:22:56,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",10/16/2021,36.2,19.5,26.2,33.7,19.5,25.8,11.4,45.5,0,0,0,,,,,19.1,323.6,1016.4,15.7,10,215.2,18.6,8,,2021-10-16T05:57:50,2021-10-16T17:21:49,0.35,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/17/2021,32.8,20,25.2,30.9,20,24.8,14.1,55.4,0,0,0,,,,,20.2,330.8,1018.4,40.8,10,206.4,17.8,7,,2021-10-17T05:58:31,2021-10-17T17:20:42,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",10/18/2021,30.7,18.2,23.3,29.2,18.2,23,13.6,58.7,0,0,0,,,,,21.2,341.8,1019,7.9,10,226.5,19.5,8,,2021-10-18T05:59:14,2021-10-18T17:19:36,0.42,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/19/2021,30.9,17.4,23.1,29.3,17.4,22.8,13.5,58.7,0,0,0,,,,,24.5,342.8,1019.9,50.1,10,213.1,18.4,8,,2021-10-19T05:59:56,2021-10-19T17:18:32,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,62345099999,remote"
"Mansoura, Egypt",10/20/2021,30.1,18.2,22.7,28.8,18.2,22.5,13.8,60.1,0,0,0,,,,,25.9,332.4,1021.7,59.9,10,205.9,17.8,7,,2021-10-20T06:00:39,2021-10-20T17:17:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",10/21/2021,29.7,16.7,22.3,28.7,16.7,22.1,13.5,61.6,0,0,0,,,,,19.4,339.7,1020.9,9,10,215.1,18.4,8,,2021-10-21T06:01:22,2021-10-21T17:16:24,0.53,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/22/2021,30,16.9,22.5,28.9,16.9,22.3,14.3,63.4,0,0,0,,,,,23.4,0.1,1020.1,9.1,10,212.6,18.2,8,,2021-10-22T06:02:06,2021-10-22T17:15:22,0.56,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/23/2021,30,17.4,22.2,28.6,17.4,22,13.5,61.5,0,0,0,,,,,22.7,0.8,1021.1,4.6,10,215.4,18.6,8,,2021-10-23T06:02:50,2021-10-23T17:14:21,0.59,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/24/2021,29,15.6,21.5,27.9,15.6,21.4,13.3,63.3,0,0,0,,,,,19.8,1.8,1018.6,6,10,208.3,18,7,,2021-10-24T06:03:35,2021-10-24T17:13:21,0.62,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/25/2021,30.4,16.1,21.9,28.9,16.1,21.7,13.9,65,0,0,0,,,,,16.2,2.8,1016.5,6.5,10,209.6,18.2,7,,2021-10-25T06:04:20,2021-10-25T17:12:21,0.66,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/26/2021,31.6,16.4,22.7,30.2,16.4,22.5,15,66.3,0,0,0,,,,,18.4,30.9,1016.7,0.7,10,197.9,17.2,7,,2021-10-26T06:05:05,2021-10-26T17:11:23,0.69,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/27/2021,33,19.2,24.5,31.5,19.2,24.3,16,63.9,0,0,0,,,,,23.8,78.5,1016.5,17.9,10,184.5,15.9,7,,2021-10-27T06:05:51,2021-10-27T17:10:26,0.72,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",10/28/2021,36.2,20,26.5,33.7,20,25.7,10.7,44.4,0,0,0,,,,,22.7,123,,37.9,,177.3,15.3,7,,2021-10-28T06:06:37,2021-10-28T17:09:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Mansoura, Egypt",10/29/2021,31.7,19.9,24.9,30.7,19.9,24.7,16.8,65.4,0,0,0,,,,,17.3,348.8,1014,62.4,10,155.5,13.4,7,,2021-10-29T06:07:24,2021-10-29T17:08:36,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",10/30/2021,29.6,20,24.3,30.8,20,24.2,15.4,60.8,0.3,100,12.5,rain,,,,9,42.4,1015.4,73.4,10,114.8,10,5,,2021-10-30T06:08:11,2021-10-30T17:07:42,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"62325099999,remote"
"Mansoura, Egypt",10/31/2021,33.6,21.5,25.8,32.2,21.5,25.6,14.9,54.5,0.5,100,20.83,rain,,,,17.3,271.6,1015.6,62.8,10,137.5,11.8,6,,2021-10-31T06:08:58,2021-10-31T17:06:50,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"62325099999,remote"
"Mansoura, Egypt",11/1/2021,31.4,20.5,24.6,29.3,20.5,24.2,12.9,53.3,0,0,0,,,,,26.3,254.3,1013.7,63.3,10,188,16.2,7,,2021-11-01T06:09:46,2021-11-01T17:05:58,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/2/2021,29.8,18.3,23.3,28.5,18.3,23.1,14.2,61.6,0,0,0,,,,,13,308.7,1016.4,33.3,10,191.8,16.4,7,,2021-11-02T06:10:34,2021-11-02T17:05:08,0.92,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/3/2021,32.3,17.5,23.9,30.5,17.5,23.5,12.2,52.7,0,0,0,,,,,16.9,82.3,1019.8,0,10,194,16.7,7,,2021-11-03T06:11:23,2021-11-03T17:04:20,0.95,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",11/4/2021,30.8,17.2,22.7,29.8,17.2,22.6,16.6,72.1,0,0,0,,,,,25.9,47,1020.2,5.1,10,197.3,17.1,7,,2021-11-04T06:12:12,2021-11-04T17:03:33,0,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",11/5/2021,31.4,18.8,23.6,30.3,18.8,23.4,15.3,64.4,0,0,0,,,,,24.1,29.4,,7.7,,194.7,16.9,7,,2021-11-05T06:13:01,2021-11-05T17:02:47,0.02,Clear,Clear conditions throughout the day.,clear-day,remote
"Mansoura, Egypt",11/6/2021,32.7,17.9,23.3,31.4,17.9,23.1,15.9,67.9,0,0,0,,,,,19.8,17.8,1016,9,10,191.9,16.4,7,,2021-11-06T06:13:51,2021-11-06T17:02:02,0.05,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",11/7/2021,33.1,17,23.3,31.1,17,23,16.3,71.9,0,0,0,,,,,18.7,23.3,1014.1,2.1,10,192,16.5,7,,2021-11-07T06:14:40,2021-11-07T17:01:19,0.09,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",11/8/2021,34,17.2,23.6,31.9,17.2,23.4,16,69.2,0,0,0,,,,,14.8,42.7,1014.9,10.1,10,192.8,16.5,7,,2021-11-08T06:15:31,2021-11-08T17:00:37,0.12,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",11/9/2021,33.9,16.9,23.9,31.6,16.9,23.4,13.2,62.3,0,0,0,,,,,14.4,44.2,1017.7,32,10,178.6,15.3,7,,2021-11-09T06:16:21,2021-11-09T16:59:57,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/10/2021,31.2,18,22.5,29.5,18,22.2,16,72.7,0,0,0,,,,,17.6,350,1017.6,76.5,10,160.8,14,6,,2021-11-10T06:17:12,2021-11-10T16:59:18,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/11/2021,27.4,16.6,21.3,26.9,16.6,21.2,13.8,66.4,0,0,0,,,,,18.4,40.9,1015.8,84.8,10,126.1,10.9,5,,2021-11-11T06:18:03,2021-11-11T16:58:41,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/12/2021,28.5,17,21.8,27.5,17,21.6,11.8,55.9,0,0,0,,,,,21.2,43.4,1014.7,73.1,10,154.8,13.3,6,,2021-11-12T06:18:54,2021-11-12T16:58:05,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/13/2021,31.4,16.4,22.4,29.6,16.4,22.2,13.3,61,0,0,0,,,,,14.8,11,1015.1,29.8,10,170.2,14.8,7,,2021-11-13T06:19:45,2021-11-13T16:57:30,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/14/2021,31.2,16,22.7,29.5,16,22.5,14.4,66.2,0,0,0,,,,,14.8,320.6,1015.2,25.4,10,166.9,14.5,6,,2021-11-14T06:20:36,2021-11-14T16:56:58,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/15/2021,28.5,16.9,22.2,28,16.9,22.1,15.4,69.5,0,0,0,,,,,13.3,292.2,1015.4,12.3,10,149.8,13,6,,2021-11-15T06:21:28,2021-11-15T16:56:27,0.36,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",11/16/2021,26.1,16.8,21.3,26.1,16.8,21.3,16.3,75.3,0,0,0,,,,,14.4,300.3,1015.4,62.1,10,100.8,8.6,4,,2021-11-16T06:22:20,2021-11-16T16:55:57,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/17/2021,27.6,16.2,21.2,27.2,16.2,21.2,14.7,69.3,0.2,100,8.33,rain,,,,15.1,304.6,1016.8,20.9,10,166.6,14.5,6,,2021-11-17T06:23:12,2021-11-17T16:55:29,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"62325099999,remote"
"Mansoura, Egypt",11/18/2021,27.3,15.2,20.3,26.9,15.2,20.3,14.9,73.9,0,0,0,,,,,24.5,320.3,1019.3,33.4,10,158.6,13.6,6,,2021-11-18T06:24:03,2021-11-18T16:55:03,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/19/2021,26.1,15.6,19.9,26.1,15.6,19.9,12.8,67.3,0,0,0,,,,,25.9,315.8,1016.5,9.4,10,174.5,15.1,7,,2021-11-19T06:24:55,2021-11-19T16:54:38,0.5,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",11/20/2021,21.8,14.1,16.7,21.8,14.1,16.7,12.9,80.4,16.3,100,79.17,rain,,,,24.8,258.5,1009.6,51.6,10,114.2,9.9,5,,2021-11-20T06:25:47,2021-11-20T16:54:15,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"62325099999,remote"
"Mansoura, Egypt",11/21/2021,20.6,13.8,16.6,20.6,13.8,16.6,13.6,83.5,7.6,100,79.17,rain,,,,17.3,259.4,1011.5,53.7,10,103.2,8.8,4,,2021-11-21T06:26:39,2021-11-21T16:53:54,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"62325099999,remote"
"Mansoura, Egypt",11/22/2021,23.7,14.3,18.1,23.7,14.3,18.1,14.4,80.7,2.7,100,41.67,rain,,,,16.6,262.3,1018.9,24.3,10,145.2,12.6,6,,2021-11-22T06:27:31,2021-11-22T16:53:34,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"62325099999,remote"
"Mansoura, Egypt",11/23/2021,24.7,14.2,18.6,24.7,14.2,18.6,14.3,78.3,0.1,100,4.17,rain,,,,10.1,2.5,1017.6,50.9,10,149.8,12.9,6,,2021-11-23T06:28:22,2021-11-23T16:53:16,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"62325099999,remote"
"Mansoura, Egypt",11/24/2021,25,13.4,18.4,25,13.4,18.4,13.8,76.7,0.4,100,16.67,rain,,,,9.7,59.2,1017.1,26.2,9.5,137.4,11.7,6,,2021-11-24T06:29:14,2021-11-24T16:53:00,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"62325099999,remote"
"Mansoura, Egypt",11/25/2021,26,13.7,18.8,26,13.7,18.8,13.2,74.3,0,0,0,,,,,10.4,33,1016.7,15.1,10,157.5,13.4,6,,2021-11-25T06:30:05,2021-11-25T16:52:46,0.7,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",11/26/2021,26.2,13.4,18.6,26.2,13.4,18.6,11.6,68.1,0,0,0,,,,,11.5,96.8,,42.2,,166.7,14.6,6,,2021-11-26T06:30:56,2021-11-26T16:52:33,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"Mansoura, Egypt",11/27/2021,29.5,13.2,20.9,28,13.2,20.7,10.9,58.9,0,0,0,,,,,18.4,125.2,1019.3,33,10,163.6,14.2,6,,2021-11-27T06:31:47,2021-11-27T16:52:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",11/28/2021,30.6,14.4,21.2,28.7,14.4,21,9.6,50.2,0,0,0,,,,,16.9,241.2,1017.8,31.4,10,157.3,13.6,6,,2021-11-28T06:32:37,2021-11-28T16:52:13,0.8,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"62325099999,remote"
