name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Mansoura, Egypt",2023-03-21,24.3,10.6,16.4,24.3,10.6,16.4,10.7,73.2,0,0,0,,0,0,25.2,9.7,293.7,1014.3,42,22.9,260.8,22.5,9,10,2023-03-21T05:57:38,2023-03-21T18:06:25,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-03-22,24,10.3,16.5,24,10.3,16.5,11.3,74.9,0,0,0,,0,0,31.7,14.8,89,1012.9,74.8,22.3,224.7,19.4,8,10,2023-03-22T05:56:23,2023-03-22T18:07:04,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-03-23,26.6,14.5,18.6,26.6,14.5,18.6,11.8,66.8,0,0,0,,0,0,37.4,17.6,87.8,1010.8,90.8,21.8,236.3,20.4,9,10,2023-03-23T05:55:08,2023-03-23T18:07:44,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"62325099999,remote"
"Mansoura, Egypt",2023-03-24,28.1,13.6,19,27.4,13.6,19,13.1,71.5,0.5,100,16.67,rain,0,0,37.1,17.6,63.1,1007.7,67.2,22.2,192.9,16.5,8,10,2023-03-24T05:53:53,2023-03-24T18:08:22,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-03-25,22.3,15.9,18.3,22.3,15.9,18.3,15,81.9,4.8,100,37.5,rain,0,0,40,17.3,349.6,1008.5,85.1,23.3,178.8,15.5,7,10,2023-03-25T05:52:38,2023-03-25T18:09:01,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-03-26,24.6,13.2,17.9,24.6,13.2,17.9,11.4,69.5,0,0,0,,0,0,32.8,15.5,282.5,1013.1,47.8,22.9,271.1,23.5,9,10,2023-03-26T05:51:23,2023-03-26T18:09:40,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-03-27,25.8,11.9,17.7,25.8,11.9,17.7,12.1,73.3,0,0,0,,0,0,32.4,15.5,271.2,1014.7,39.2,21.8,272,23.6,9,10,2023-03-27T05:50:08,2023-03-27T18:10:19,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-03-28,30.5,11,19.5,28.5,11,19.2,9.5,61.2,0,0,0,,0,0,33.8,16.6,247.4,1015.7,0.5,22.3,277.9,24,9,10,2023-03-28T05:48:53,2023-03-28T18:10:58,0.22,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-03-29,23.2,12.6,16.3,23.2,12.6,16.3,8.9,65.2,0,0,0,,0,0,47.5,25.9,306.9,1019.2,44.4,22.1,277.9,24.1,9,10,2023-03-29T05:47:38,2023-03-29T18:11:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-03-30,19.3,5.2,13.9,19.3,2.3,13.8,4.2,54.4,0,0,0,,0,0,47.2,23.4,322.2,1021.8,47.5,22.3,263.3,22.8,9,10,2023-03-30T05:46:24,2023-03-30T18:12:15,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-03-31,21.7,8.7,14.3,21.7,7.6,14.2,4.6,54.8,0.1,100,4.17,rain,0,0,38.5,18.4,311.3,1021.3,39.3,22.3,268.1,23.3,9,10,2023-03-31T05:45:09,2023-03-31T18:12:53,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-04-01,24.3,7.8,15.6,24.3,7.2,15.6,7.3,62.4,0,0,0,,0,0,32.4,14.4,318.3,1020,7.4,22.9,280.9,24.2,9,10,2023-04-01T05:43:55,2023-04-01T18:13:32,0.35,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-02,28.6,9.3,18.2,27.1,9.3,18,6.6,53.9,0,0,0,,0,0,40.3,17.6,85.8,1016.9,0,22.9,284.3,24.6,9,10,2023-04-02T05:42:41,2023-04-02T18:14:11,0.38,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-03,31.2,11.1,19.5,29.1,11.1,19.1,9.5,60.9,0,0,0,,0,0,43.6,18,96.5,1011.9,0,21.8,289.3,24.9,9,10,2023-04-03T05:41:27,2023-04-03T18:14:49,0.41,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-04,32.1,13.2,20.5,29.9,13.2,20,6.4,47.5,0,0,0,,0,0,46.1,20.5,265.9,1010.5,0,21.8,292.4,25.3,9,10,2023-04-04T05:40:14,2023-04-04T18:15:28,0.44,Clear,Clear conditions throughout the day.,clear-day,"62325099999,62363099999,remote"
"Mansoura, Egypt",2023-04-05,26.8,11,17.7,26.6,11,17.7,9.1,61.9,0,0,0,,0,0,38.5,18.7,293.3,1016.4,17.4,22.3,286.3,24.7,9,10,2023-04-05T05:39:01,2023-04-05T18:16:06,0.47,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-06,27.2,10.5,18.3,26.7,10.5,18.2,9.7,62.8,0,0,0,,0,0,32.4,16.6,77.2,1016.3,11.8,21.8,287,24.8,9,10,2023-04-06T05:37:48,2023-04-06T18:16:45,0.5,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-07,33.3,13.3,21,30.8,13.3,20.5,8.5,53.5,0,0,0,,0,0,55.4,26.6,250.3,1012.2,19.5,21.8,289.5,25,9,10,2023-04-07T05:36:35,2023-04-07T18:17:24,0.54,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-08,26.4,14.7,19.6,26.4,14.7,19.6,14.3,74.4,0,0,0,,0,0,37.8,18,56.1,1014.1,82.3,23.5,261,22.4,8,10,2023-04-08T05:35:23,2023-04-08T18:18:02,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-09,32.5,15.5,22.3,31,15.5,22.1,14.8,67.2,0,0,0,,0,0,39.2,18.4,31.5,1010,93.4,21.2,156.2,13.5,7,10,2023-04-09T05:34:11,2023-04-09T18:18:41,0.62,Overcast,Cloudy skies throughout the day.,cloudy,"62325099999,remote"
"Mansoura, Egypt",2023-04-10,27.3,16,20.4,27.4,16,20.4,14.9,72.1,0,0,0,,0,0,53.3,25.9,322.5,1006.8,53.5,21.2,282.2,24.3,9,10,2023-04-10T05:33:00,2023-04-10T18:19:20,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-11,22.7,13,17.2,22.7,13,17.2,9.6,65.3,1.2,100,16.67,rain,0,0,38.9,18.7,280,1009.1,77,20.8,239,20.6,9,10,2023-04-11T05:31:49,2023-04-11T18:19:59,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-04-12,20,10.7,15.1,20,10.7,15.1,8.8,69.6,0.9,100,25,rain,0,0,54,22.7,270,1010.9,61.9,20.5,192.9,16.6,8,10,2023-04-12T05:30:39,2023-04-12T18:20:38,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-04-13,24.4,11.1,16.7,24.4,11.1,16.7,10,68.3,0,0,0,,0,0,44.6,24.1,262.9,1015.7,45.4,22.3,294.3,25.5,9,10,2023-04-13T05:29:29,2023-04-13T18:21:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-14,27.6,10.8,18.3,26.8,10.8,18.2,10.9,67.9,0,0,0,,0,0,38.5,16.2,71.6,1017.8,33.8,22.9,286.3,24.7,9,10,2023-04-14T05:28:20,2023-04-14T18:21:56,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-15,28.8,13.1,18.8,27.8,13.1,18.7,12.5,72.7,0,0,0,,0,0,34.2,16.6,38.4,1015.6,41.5,22.3,293.3,25.2,10,10,2023-04-15T05:27:11,2023-04-15T18:22:36,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-16,30.3,11.6,18.9,28.7,11.6,18.7,12.3,71.5,0,0,0,,0,0,36.4,16.2,42.2,1012.4,32.7,21.8,302.6,26,10,10,2023-04-16T05:26:03,2023-04-16T18:23:15,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-17,33.9,11.9,22,31.5,11.9,21.5,11.5,60.9,0,0,0,,0,0,24.8,13,93.6,1010.1,11.3,21.2,307.7,26.7,10,10,2023-04-17T05:24:56,2023-04-17T18:23:54,0.9,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-18,37,14.3,25.3,35.4,14.3,25,11.7,51.5,0,0,0,,0,0,30.2,16.2,106.4,1010.6,21.9,21.2,302,26,10,10,2023-04-18T05:23:49,2023-04-18T18:24:34,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-19,32.5,16.9,22.7,31.9,16.9,22.6,13.6,58.5,0,0,0,,0,0,51.5,20.2,353.3,1011,77.2,23.5,241.3,20.7,9,10,2023-04-19T05:22:43,2023-04-19T18:25:13,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-20,24.5,13.9,18.6,24.5,13.9,18.6,11,64.6,0,0,0,,0,0,34.9,16.9,324,1012.6,34.9,22.3,308.7,26.8,10,10,2023-04-20T05:21:38,2023-04-20T18:25:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-21,26.2,12.1,18.3,26.2,12.1,18.3,11.3,68.1,0,0,0,,0,0,34.6,15.1,20.5,1011.9,36.9,22.9,285.8,24.8,10,10,2023-04-21T05:20:33,2023-04-21T18:26:33,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-22,27.5,13,19.2,27.1,13,19.1,12.3,68.5,0,0,0,,0,0,34.6,16.6,40,1011.1,50.5,23.5,297.7,25.7,10,10,2023-04-22T05:19:29,2023-04-22T18:27:13,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-23,28.4,14.2,19.7,27.4,14.2,19.6,12.9,69.1,0,0,0,,0,0,32.4,15.5,45.9,1011.6,58,21.8,294,25.4,9,10,2023-04-23T05:18:26,2023-04-23T18:27:53,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-24,29.8,14,20.1,28.6,14,19.9,12.8,68.5,0,0,0,,0,0,40,19.1,19.2,1014.1,9.6,22.3,308.8,26.8,10,10,2023-04-24T05:17:24,2023-04-24T18:28:33,0.14,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-25,29.8,12.6,19.8,28.2,12.6,19.6,11.2,64.2,0,0,0,,0,0,31.3,14.8,26.8,1014.2,1.7,21.8,312.6,27,10,10,2023-04-25T05:16:22,2023-04-25T18:29:13,0.17,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-26,30.6,13.5,21.2,29.1,13.5,20.8,11,58.6,0,0,0,,0,0,35.3,14.4,55.8,1012.7,19.8,22.9,308.2,26.6,10,10,2023-04-26T05:15:22,2023-04-26T18:29:54,0.2,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-27,32.6,13.9,21.8,30.3,13.9,21.3,11.4,59.2,0,0,0,,0,0,48.2,21.6,296.4,1010.2,23.5,22.3,298.3,25.8,10,10,2023-04-27T05:14:22,2023-04-27T18:30:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-28,25.3,15.4,19.7,25.3,15.4,19.7,10.9,60.4,0,0,0,,0,0,43.6,21.2,297.9,1012.6,51.4,22.3,325.3,27.1,10,10,2023-04-28T06:13:23,2023-04-28T19:31:14,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-29,23.8,13.7,18.1,23.8,13.7,18.1,7.7,54,0,0,0,,0,0,50.4,24.1,287.4,1013.3,45.8,23.5,329.4,27.2,10,10,2023-04-29T06:12:25,2023-04-29T19:31:55,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-04-30,26.2,11,18.2,26.2,11,18.2,7.2,52.8,0,0,0,,0,0,40.7,19.1,293.9,1015.1,33.9,23.5,329.5,27.3,10,10,2023-04-30T06:11:28,2023-04-30T19:32:36,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-01,26.9,10.4,18.2,26.5,10.4,18.2,9.4,60.5,0,0,0,,0,0,38.9,19.1,21.7,1016.4,9.6,24.1,328.4,27.2,10,10,2023-05-01T06:10:33,2023-05-01T19:33:16,0.36,Clear,Clear conditions throughout the day.,clear-day,remote
"Mansoura, Egypt",2023-05-02,29,12.4,20.1,27.9,12.4,19.9,11.6,63.1,0,0,0,,0,0,33.1,15.8,51.9,1017.2,6.5,24.1,326.8,27.2,10,10,2023-05-02T06:09:38,2023-05-02T19:33:57,0.39,Clear,Clear conditions throughout the day.,clear-day,remote
"Mansoura, Egypt",2023-05-03,29.9,14.7,21.6,28.2,14.7,21.2,10.8,58.3,0,0,0,,0,0,40.7,20.5,62.1,1017.9,3.8,24.1,330.2,27.3,10,10,2023-05-03T06:08:44,2023-05-03T19:34:38,0.42,Clear,Clear conditions throughout the day.,clear-day,remote
"Mansoura, Egypt",2023-05-04,33.2,14.4,22.5,31.7,14.4,22.2,12.8,59.4,0,0,0,,0,0,37.4,18.4,64.6,1013.5,9.7,22.3,328,27.2,10,10,2023-05-04T06:07:51,2023-05-04T19:35:18,0.46,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-05,30.4,18.5,23.2,28.9,18.5,22.9,12.3,53.8,0,0,0,,0,0,53.6,27,253.9,1007.6,9.8,21,336.1,27.7,10,10,2023-05-05T06:06:59,2023-05-05T19:35:59,0.5,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-06,28.3,15.4,20.8,27.2,15.4,20.7,14.1,69.2,0.4,100,12.5,rain,0,0,41,20.2,278.3,1011.1,36.2,21,195.3,16.3,8,10,2023-05-06T06:06:09,2023-05-06T19:36:40,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-05-07,27.5,15.4,20.6,26.8,15.4,20.5,13.3,66.2,0,0,0,,0,0,36,16.2,283.6,1014,55.4,21.6,295.7,24.3,10,10,2023-05-07T06:05:19,2023-05-07T19:37:21,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-08,26.9,14.3,19.9,26.5,14.3,19.8,13,68.9,0,0,0,,0,0,32.8,14,314.9,1014.7,44.1,22.3,325.3,26.9,10,10,2023-05-08T06:04:31,2023-05-08T19:38:01,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-09,28.7,14.8,20.6,27.8,14.8,20.5,14,70.2,0,0,0,,0,0,38.5,16.2,28.6,1013.8,38.8,21.6,329.4,27.4,10,10,2023-05-09T06:03:44,2023-05-09T19:38:42,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-10,31,14.6,21.3,30.2,14.6,21.2,14.8,70.7,0,0,0,,0,0,40,18,51.7,1011.3,51.3,21.6,336.2,27.9,10,10,2023-05-10T06:02:58,2023-05-10T19:39:23,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-11,31.7,15.8,22.1,30.7,15.8,21.9,15.8,72,0.7,100,4.17,rain,0,0,48.6,24.5,48.1,1008,62.6,21,251.1,20.8,10,10,2023-05-11T06:02:13,2023-05-11T19:40:03,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-05-12,29.7,17.6,21.9,28.6,17.6,21.8,15,68.5,0,0,0,,0,0,43.2,21.2,317.7,1013.5,19.8,21.6,335.4,27.9,10,10,2023-05-12T06:01:30,2023-05-12T19:40:44,0.75,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-13,29.6,15,20.7,28.3,15,20.6,13.7,68.9,0,0,0,,0,0,37.1,16.9,309,1018.5,24.9,21,341.8,28.5,10,10,2023-05-13T06:00:47,2023-05-13T19:41:24,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-14,31.3,15.7,21.6,30.5,15.7,21.4,14.1,66.5,0,0,0,,0,0,40,18,4,1017,74.5,23.5,321.6,26.8,10,10,2023-05-14T06:00:06,2023-05-14T19:42:04,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-15,32,16.2,22.6,30.2,16.2,22.3,14.3,65.6,0,0,0,,0,0,44.3,21.6,41,1012,30.6,22.9,340.7,28.3,10,10,2023-05-15T05:59:27,2023-05-15T19:42:44,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-16,35,16.9,23.8,34.2,16.9,23.6,15.9,67.7,0,0,0,,0,0,34.6,16.9,34.8,1008.3,39.4,21,297.4,24.7,10,10,2023-05-16T05:58:48,2023-05-16T19:43:24,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-17,34.8,17.1,25,33.7,17.1,24.6,15.1,61.4,0,0,0,,0,0,38.9,19.4,314.3,1008.6,7.3,24.1,338.8,28.1,10,10,2023-05-17T05:58:11,2023-05-17T19:44:03,0.92,Clear,Clear conditions throughout the day.,clear-day,remote
"Mansoura, Egypt",2023-05-18,28.4,18,21.9,27.7,18,21.8,13.9,62.4,0,0,0,,0,0,37.8,16.6,301.4,1013.7,55.5,21,342.7,28.3,10,10,2023-05-18T05:57:35,2023-05-18T19:44:43,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-19,28.1,15.4,20.9,27.4,15.4,20.8,13.2,64.6,0,0,0,,0,0,34.2,16.2,307.3,1013.4,33.6,22.3,340.4,28.2,10,10,2023-05-19T05:57:01,2023-05-19T19:45:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-20,29,15.7,21.7,28.1,15.7,21.6,14.1,66.8,0,0,0,,0,0,32,15.1,303.5,1011.9,39.5,22.3,341,28.3,10,10,2023-05-20T05:56:28,2023-05-20T19:46:01,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-21,34.7,16.1,25,32.5,16.1,24.4,12.6,54.5,0,0,0,,0,0,42.5,21.2,113.3,1007.1,47.6,22.3,318,26.4,9,10,2023-05-21T05:55:56,2023-05-21T19:46:39,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-22,30.4,20.8,24.6,29.5,20.8,24.5,13.4,52.6,0,0,0,,0,0,46.8,27.7,261.2,1006.4,29.8,20.8,343.4,28.3,10,10,2023-05-22T05:55:26,2023-05-22T19:47:17,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-23,33.6,17.6,24.2,31.4,17.6,23.9,14.8,63.3,0,0,0,,0,0,46.4,20.5,121.7,1010.8,14.1,21.6,339.3,28.1,10,10,2023-05-23T05:54:57,2023-05-23T19:47:55,0.12,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-24,32.7,17.9,23.4,31.2,17.9,23.3,16.5,68.6,0.2,100,4.17,rain,0,0,43.9,17.3,350,1011.1,33.9,21,335.5,27.8,10,10,2023-05-24T05:54:30,2023-05-24T19:48:32,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-05-25,31.9,18.3,23.4,31.4,18.3,23.3,16.3,68.1,0,0,0,,0,0,37.1,18.4,19.5,1012.5,24.8,21.6,344.2,28.4,10,10,2023-05-25T05:54:04,2023-05-25T19:49:09,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-26,29.5,17.7,22.8,29.3,17.7,22.8,16.5,70.4,0,0,0,,0,0,51.8,26.6,67.3,1010.5,64.5,22.3,275.3,22.9,9,10,2023-05-26T05:53:39,2023-05-26T19:49:46,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-27,38.7,20.7,29,35.8,20.7,28,9.5,33.8,0,0,0,,0,0,43.9,20.9,196.7,1004,80.8,22.8,294.7,24.5,9,10,2023-05-27T05:53:16,2023-05-27T19:50:22,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-28,32.1,20.8,25.5,30.7,20.8,25.3,15.3,55.3,0.1,100,4.17,rain,0,0,47.5,24.1,258.4,1005.1,39,21.4,339,28.1,10,10,2023-05-28T05:52:54,2023-05-28T19:50:57,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-05-29,31.1,17.5,23.2,30,17.5,23,16,68,0.1,100,4.17,rain,0,0,37.8,18.7,303.6,1010.2,27,22.3,336.5,28,10,10,2023-05-29T05:52:34,2023-05-29T19:51:32,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-05-30,33.5,17.2,24.1,31.4,17.2,23.7,15,64.3,0,0,0,,0,0,47.9,21.6,3.7,1013.6,32.8,21.6,341.7,28.4,10,10,2023-05-30T05:52:15,2023-05-30T19:52:07,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-05-31,36.1,17.9,25.8,34.2,17.9,25.5,15.5,60.5,0,0,0,,0,0,48.6,23,77.6,1013,11.7,22.3,335.6,27.8,10,10,2023-05-31T05:51:58,2023-05-31T19:52:41,0.38,Clear,Clear conditions throughout the day.,clear-day,"62325099999,remote"
"Mansoura, Egypt",2023-06-01,39.6,22,28.2,37.6,22,27.8,13.8,45.1,0.3,100,12.5,rain,0,0,51.8,25.2,82.9,1009.5,91.4,21.9,208.2,17.3,8,10,2023-06-01T05:51:42,2023-06-01T19:53:14,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-06-02,42.5,23.9,31.8,39.8,23.9,30.8,9.8,30.7,0,0,0,,0,0,63.7,27.4,193,1007.1,37.1,22.9,343.3,28.5,10,10,2023-06-02T05:51:28,2023-06-02T19:53:46,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-06-03,33,20.6,25.5,33.4,20.6,25.6,17.2,62.3,0,0,0,,0,0,32,13.3,323.9,1013.8,37.3,23.5,340.3,28.4,10,10,2023-06-03T05:51:15,2023-06-03T19:54:18,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-06-04,32.8,19.4,24,32.1,19.4,23.9,16.6,66.9,0,0,0,,0,0,37.1,18,8.6,1015.4,45.2,21.6,329.4,27.3,9,10,2023-06-04T05:51:03,2023-06-04T19:54:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-06-05,32,16.7,23.1,31.1,16.7,23,16,69.1,0,0,0,,0,0,33.1,15.8,1.3,1013.6,24.7,21,343.8,28.4,10,10,2023-06-05T05:50:53,2023-06-05T19:55:19,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-06-06,32.8,16.6,23.8,32.5,16.6,23.8,16.9,69,0,0,0,,0,0,36.7,17.3,20.5,1012.1,48.3,21.6,329.3,27.2,10,10,2023-06-06T05:50:44,2023-06-06T19:55:48,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-06-07,35,18.4,25.6,35.1,18.4,25.7,17.4,65.2,0,0,0,,0,0,38.9,19.1,60.1,1010.6,45.3,22.3,320.2,26.6,10,10,2023-06-07T05:50:37,2023-06-07T19:56:17,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-06-08,37.3,21,28.5,36.8,21,28.1,15.1,50.6,0.3,100,12.5,rain,0,0,50,24.1,71.8,1008.1,91.5,22.2,224,18.5,8,10,2023-06-08T05:50:31,2023-06-08T19:56:45,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-06-09,34.9,23,27.2,35.7,23,27.6,18.2,60.2,0.2,100,4.17,rain,0,0,61.9,26.6,28.3,1005.6,51.8,21.6,326.7,26.9,10,30,2023-06-09T05:50:27,2023-06-09T19:57:11,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"62325099999,remote"
"Mansoura, Egypt",2023-06-10,33.7,21.8,26.3,33.1,21.8,26.3,17.8,63.7,0,0,0,,0,0,37.1,18.7,316.6,1008.4,31,21.6,340.4,28.2,10,10,2023-06-10T05:50:24,2023-06-10T19:57:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
"Mansoura, Egypt",2023-06-11,34.3,18.6,25.1,33.4,18.6,25.2,17.7,68.2,0,0,0,,0,0,46.8,22,299.3,1009.1,20.6,21.6,334.5,27.6,10,10,2023-06-11T05:50:23,2023-06-11T19:58:02,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"62325099999,remote"
